front_image,back_image,is_late,date,taken_time,bereal_moment,latitude,longitude,day_of_week,hour_of_day,is_with_people
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/zUr0VT864upwBufN.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/g2bVjGSI3K4kjF44.webp,False,2024-08-08T00:00:00.000Z,2024-08-09 06:04:56.304000+00:00,2024-08-08T11:37:05.361Z,-1.283435,36.784996,Friday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/DU7PlvLno8poIb_c.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/h6DhvefcMUMb_iwp.webp,False,2024-08-07T00:00:00.000Z,2024-08-07 16:40:39.656000+00:00,2024-08-07T16:32:05.413Z,,,Wednesday,16,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/fQ3ZzLwMGieNva_Z.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/lXDZ4MbthHGENKRg.webp,False,2024-08-07T00:00:00.000Z,2024-08-07 22:52:51.102000+00:00,2024-08-07T16:32:05.413Z,-4.278789,39.594158,Wednesday,22,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/lyVyXd3qClkmDo55.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/2rRiXxtDoYyvIQ1V.webp,False,2024-08-07T00:00:00.000Z,2024-08-08 06:05:37.967000+00:00,2024-08-07T16:32:05.413Z,-4.278789,39.594158,Thursday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/eSrP7-f2TVuZMFo_.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/LA6Ywf8lCIe-BuFL.webp,False,2024-08-06T00:00:00.000Z,2024-08-06 16:35:51.761000+00:00,2024-08-06T16:34:05.372Z,,,Tuesday,16,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/Wv9jQSzvXWc4r0i4.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/vZEu9m9aLCSl9z64.webp,False,2024-08-06T00:00:00.000Z,2024-08-06 19:17:46.824000+00:00,2024-08-06T16:34:05.372Z,-4.279459,39.594235,Tuesday,19,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/WOf7mzgdcfdLdhVW.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/yrqBH202eadnGEmv.webp,False,2024-08-06T00:00:00.000Z,2024-08-06 19:20:44.092000+00:00,2024-08-06T16:34:05.372Z,-4.279639,39.594264,Tuesday,19,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/fxRflx24asOL6n6v.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/jAzglbGVMSEmE1mQ.webp,False,2024-08-06T00:00:00.000Z,2024-08-07 04:46:34.631000+00:00,2024-08-06T16:34:05.372Z,-4.278789,39.594158,Wednesday,4,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/CQ1ooIBMZNeNuPz1.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/smRmJmMNuhosAkMf.webp,False,2024-08-06T00:00:00.000Z,2024-08-07 07:34:55.706000+00:00,2024-08-06T16:34:05.372Z,-4.274031,39.592273,Wednesday,7,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/eFvv62HEu25OWTN_.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/mL2uh39u0CfT7zxe.webp,False,2024-08-06T00:00:00.000Z,2024-08-07 15:52:41.061000+00:00,2024-08-06T16:34:05.372Z,-4.278789,39.594158,Wednesday,15,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/3-8qDIIGDWEw4ZTW.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/C0QxHw7ZYFRN7nMb.webp,False,2024-08-06T00:00:00.000Z,2024-08-06 04:43:31.151000+00:00,2024-08-06T04:41:05.363Z,-4.278871,39.593869,Tuesday,4,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/UEPOc8rq6iDXG7VV.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/tgY2JrCgu2hCGrHX.webp,True,2024-08-05T00:00:00.000Z,2024-08-06 08:18:37.424000+00:00,2024-08-05T10:42:05.372Z,-4.278873,39.593857,Tuesday,8,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/hbmuMp9QJiGTMcOo.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/n1XS7J9lEMKAqZVR.webp,False,2024-08-05T00:00:00.000Z,2024-08-06 08:19:24.338000+00:00,2024-08-05T10:42:05.372Z,-4.344038,39.578259,Tuesday,8,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/uhVBm7fdxaC6rKrh.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/IvJrNlXnt8b5OH5K.webp,True,2024-08-05T00:00:00.000Z,2024-08-05 14:28:46.899000+00:00,2024-08-05T08:08:05.402Z,-4.278661,39.594527,Monday,14,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/82BfaKfWr6LmQ2N2.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/4_1q2bPUlNBq4QjL.webp,False,2024-08-05T00:00:00.000Z,2024-08-05 19:47:43.239000+00:00,2024-08-05T08:08:05.402Z,-4.331059,39.570838,Monday,19,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/zcY5F9CSbyuIZEPW.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/jn6o9a9y3Zf5nRWE.webp,False,2024-08-04T00:00:00.000Z,2024-08-04 06:29:22.595000+00:00,2024-08-04T06:28:42.311Z,-1.283752,36.784919,Sunday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/8sdi_RW7H-a4W-iX.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/OQcjbTgS3I2ZLSa-.webp,False,2024-08-04T00:00:00.000Z,2024-08-04 12:12:33.161000+00:00,2024-08-04T06:28:42.311Z,-1.283752,36.784919,Sunday,12,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/pj_-NGCxlNJAoOJw.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/lBjE5H7t2jHtOunP.webp,False,2024-08-04T00:00:00.000Z,2024-08-04 17:06:45.393000+00:00,2024-08-04T06:28:42.311Z,-1.283413,36.785059,Sunday,17,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/feUBoc7S6WhPSWnP.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/Hz1s7Q30NP5j6XXs.webp,False,2024-08-04T00:00:00.000Z,2024-08-05 04:55:01.020000+00:00,2024-08-04T06:28:42.311Z,-1.33046,36.926554,Monday,4,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/P3Q6FMhVgtMKshcA.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/fcp90lf13b_1F999.webp,False,2024-08-03T00:00:00.000Z,2024-08-03 08:38:03.503000+00:00,2024-08-03T08:37:08.883Z,-1.283532,36.785033,Saturday,8,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/hSN7qD48j1Art4Nl.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/PzWgHETfekXu-7dS.webp,False,2024-08-03T00:00:00.000Z,2024-08-03 10:31:15.368000+00:00,2024-08-03T08:37:08.883Z,-1.298076,36.791808,Saturday,10,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/Rh4ZmSJ5-8Jgopk9.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/-_mZP0JkT4vcDflF.webp,False,2024-08-03T00:00:00.000Z,2024-08-03 12:03:56.251000+00:00,2024-08-03T08:37:08.883Z,-1.291989,36.790953,Saturday,12,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/yl5aE2M-wNPHYWff.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/7ain8z5wNPWSDiIp.webp,False,2024-08-03T00:00:00.000Z,2024-08-03 14:11:11.201000+00:00,2024-08-03T08:37:08.883Z,-1.2405569553375244,36.78733825683594,Saturday,14,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/RCvQ7lEm4GxxDRxx.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/RQbM8zZbzZrskVHP.webp,False,2024-08-03T00:00:00.000Z,2024-08-03 16:55:37.220000+00:00,2024-08-03T08:37:08.883Z,-1.283752,36.784919,Saturday,16,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/NCr-O3FVXITIBw_4.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/a6uLmGpmGWuI8Sja.webp,False,2024-08-02T00:00:00.000Z,2024-08-02 04:35:39.962000+00:00,2024-08-02T04:35:01.874Z,25.259948,51.614688,Friday,4,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/ZoijQoqspuiGxIJp.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/4tDVl-kWVR0hgIIK.webp,False,2024-08-02T00:00:00.000Z,2024-08-02 11:25:37.493000+00:00,2024-08-02T04:35:01.874Z,25.263036,51.612845,Friday,11,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/0stxe_h0XxVSCvMo.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/xD_6c-X5SirTqxQa.webp,False,2024-08-02T00:00:00.000Z,2024-08-02 13:06:31.549000+00:00,2024-08-02T04:35:01.874Z,25.261792,51.613378,Friday,13,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/kBg6QyT1d5P_3LYr.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/aRsLxun6tQ2PrF-w.webp,False,2024-08-02T00:00:00.000Z,2024-08-02 14:24:29.931000+00:00,2024-08-02T04:35:01.874Z,25.261313,51.611899,Friday,14,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/XVSvobSoodrG2RqN.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/Wr3OBbk95NxArbIw.webp,False,2024-08-02T00:00:00.000Z,2024-08-02 20:37:44.810000+00:00,2024-08-02T04:35:01.874Z,-1.328533,36.924965,Friday,20,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/9DBlC_mFqGQRGi3P.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/k-YZTlYgUn_OVtbz.webp,False,2024-08-02T00:00:00.000Z,2024-08-02 23:06:09.543000+00:00,2024-08-02T04:35:01.874Z,-1.2832,36.784566,Friday,23,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/AJDSQ2u2WvFEEwFM.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/LQOj4MdTT0XP2YUI.webp,True,2024-08-01T00:00:00.000Z,2024-08-01 07:09:01.913000+00:00,2024-08-01T07:05:41.710Z,37.55453,127.148108,Thursday,7,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/kCZahJBhyAE0rADE.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/MomBjycPFMlzBG0f.webp,False,2024-08-01T00:00:00.000Z,2024-08-01 15:18:49.559000+00:00,2024-08-01T07:05:41.710Z,37.446759,126.447698,Thursday,15,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/qR-BvmNa2pVjI5CW.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/7NOMfpuqIgT-8KID.webp,False,2024-07-31T00:00:00.000Z,2024-07-31 03:28:23.001000+00:00,2024-07-31T03:26:40.775Z,37.395214,127.110983,Wednesday,3,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/UfuqLOpgCI0mwhui.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/jIT89arb_9Vizqty.webp,False,2024-07-31T00:00:00.000Z,2024-07-31 11:06:47.310000+00:00,2024-07-31T03:26:40.775Z,37.552543,127.15511,Wednesday,11,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/wAJoDJeZPQcPiFXV.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/INAHdDlSdS8AGQ89.webp,False,2024-07-31T00:00:00.000Z,2024-07-31 13:59:23.526000+00:00,2024-07-31T03:26:40.775Z,37.554718,127.137049,Wednesday,13,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/R_qJsq0k4OyIkRHU.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/C0H5WI9Msk3xy0HC.webp,True,2024-07-30T00:00:00.000Z,2024-07-30 11:41:55.591000+00:00,2024-07-30T09:37:05.363Z,37.554977,127.154954,Tuesday,11,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/AdamlqaTDzN6QKPo.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/xEOR7NdqZ-Nvo_et.webp,False,2024-07-30T00:00:00.000Z,2024-07-31 01:20:53.271000+00:00,2024-07-30T09:37:05.363Z,37.555181,127.15401,Wednesday,1,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/0c6MjU1Z-dYxiDwN.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/riUFTEj9p0In0NNR.webp,True,2024-07-29T00:00:00.000Z,2024-07-29 06:07:04.088000+00:00,2024-07-29T05:21:33.609Z,37.555336,126.922799,Monday,6,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/q56s_nLcuPKDZci8.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/Y3jvdBU4nqs-KLON.webp,False,2024-07-29T00:00:00.000Z,2024-07-29 22:19:25.439000+00:00,2024-07-29T05:21:33.609Z,37.544335,127.223571,Monday,22,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/hwkancPvFCij7B2b.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/2e-LUeuFJpgL16Ob.webp,False,2024-07-28T00:00:00.000Z,2024-07-28 06:46:59.344000+00:00,2024-07-28T06:46:05.352Z,37.55498,127.154952,Sunday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/mJWKOJzTpMshFU0g.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/dYIk5_rzJBlKC6Z0.webp,False,2024-07-28T00:00:00.000Z,2024-07-28 10:08:07.509000+00:00,2024-07-28T06:46:05.352Z,37.554976,127.154951,Sunday,10,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/nqYJ9QeMwt0zkTrl.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/NEClJGyiGeAj30hd.webp,False,2024-07-27T00:00:00.000Z,2024-07-27 06:34:37.459000+00:00,2024-07-27T06:33:34.595Z,37.555201,127.154025,Saturday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/Dl_avbIuvw_NGkAu.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/14Kwp07lz-99aJ_x.webp,False,2024-07-27T00:00:00.000Z,2024-07-27 06:48:36.177000+00:00,2024-07-27T06:33:34.595Z,37.54574203491211,127.14246368408203,Saturday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/wPxn05vXvosrtMya.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/ouZavgsX6Xj9MN1w.webp,False,2024-07-27T00:00:00.000Z,2024-07-27 07:09:21.537000+00:00,2024-07-27T06:33:34.595Z,37.545397,127.142591,Saturday,7,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/LjXzO-YbZCP3qDyg.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/BX6j75wPpkQVVxSD.webp,False,2024-07-27T00:00:00.000Z,2024-07-27 07:13:43.719000+00:00,2024-07-27T06:33:34.595Z,37.545860290527344,127.14250183105469,Saturday,7,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/7x7EEgeGNRqHsGjn.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/ewSbItQaAESxIZIc.webp,True,2024-07-26T00:00:00.000Z,2024-07-26 03:05:05.682000+00:00,2024-07-26T01:10:44.738Z,34.77914810180664,127.66636657714844,Friday,3,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/dKxMqFlVguQTVkIu.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/c_ADCZcB0pzSrguB.webp,False,2024-07-26T00:00:00.000Z,2024-07-26 06:28:30.260000+00:00,2024-07-26T01:10:44.738Z,37.529313,126.966599,Friday,6,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/QPTuXsnuMJbLNF60.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/JkcFwMrK9vYZysHR.webp,True,2024-07-25T00:00:00.000Z,2024-07-25 08:59:07.027000+00:00,2024-07-25T08:52:03.424Z,34.785881,127.690289,Thursday,8,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/wymKyzeWR9iIv-Pa.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/rcHUPEkPfyLd5K8I.webp,False,2024-07-25T00:00:00.000Z,2024-07-25 13:15:42.777000+00:00,2024-07-25T08:52:03.424Z,34.769344329833984,127.69808959960938,Thursday,13,True
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/LGZcY3n_lrQj0Z3R.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/wCIk48UB1TvJ1Jf_.webp,True,2024-07-24T00:00:00.000Z,2024-07-24 10:03:53.584000+00:00,2024-07-24T08:31:05.408Z,37.554933,127.154946,Wednesday,10,False
/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/wPTqh3A4A8knRTax.webp,/Users/minjaekim/Projects/bereal-ml-project/data/iVkH1ljxruQMdiX6bixQvMbcJBu2-14RWaeP4zbC-mXBQf8Up7/Photos/post/feKOxN68Yzrf4KA9.webp,False,2024-07-23T00:00:00.000Z,2024-07-23 01:49:53.837000+00:00,2024-07-23T01:49:05.368Z,37.554904,127.154945,Tuesday,1,False
